,name,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
272,"Pump Up The Volume (7"")",Gym Tonic,0.751,0.632,7,-14.803,1,0.0585,0.00116,0.4,0.0549,0.68,112.992,audio_features,369JKykZZr1qzv9pg5zAhz,spotify:track:369JKykZZr1qzv9pg5zAhz,https://api.spotify.com/v1/tracks/369JKykZZr1qzv9pg5zAhz,https://api.spotify.com/v1/audio-analysis/369JKykZZr1qzv9pg5zAhz,250960,4
273,Push It,Gym Tonic,0.913,0.596,11,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,audio_features,6sT9MWlJManry3EQwf4V80,spotify:track:6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,272133,4
274,Tu le sais,Validé,0.731,0.59,5,-6.27,0,0.126,0.352,0.0,0.126,0.321,91.989,audio_features,2s1lS0DxcxTB8Y6oFgVKqW,spotify:track:2s1lS0DxcxTB8Y6oFgVKqW,https://api.spotify.com/v1/tracks/2s1lS0DxcxTB8Y6oFgVKqW,https://api.spotify.com/v1/audio-analysis/2s1lS0DxcxTB8Y6oFgVKqW,222448,4
275,INDUSTRY BABY (feat. Jack Harlow),Validé,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
276,TDB,Validé,0.882,0.675,3,-6.004,1,0.141,0.0474,0.000598,0.124,0.758,140.092,audio_features,27Z3UdqvdAhtJlWBMoDjBD,spotify:track:27Z3UdqvdAhtJlWBMoDjBD,https://api.spotify.com/v1/tracks/27Z3UdqvdAhtJlWBMoDjBD,https://api.spotify.com/v1/audio-analysis/27Z3UdqvdAhtJlWBMoDjBD,154280,4
277,Daddy chocolat,Validé,0.721,0.523,7,-8.399,1,0.147,0.0693,0.0,0.281,0.757,141.034,audio_features,4IbDTrLxImTJfZePAX2nKB,spotify:track:4IbDTrLxImTJfZePAX2nKB,https://api.spotify.com/v1/tracks/4IbDTrLxImTJfZePAX2nKB,https://api.spotify.com/v1/audio-analysis/4IbDTrLxImTJfZePAX2nKB,191985,4
278,Trucs de choses,Validé,0.54,0.577,9,-4.733,0,0.189,0.323,0.0,0.265,0.634,96.657,audio_features,3IR9wKWxI0TK1DLXvZq8uQ,spotify:track:3IR9wKWxI0TK1DLXvZq8uQ,https://api.spotify.com/v1/tracks/3IR9wKWxI0TK1DLXvZq8uQ,https://api.spotify.com/v1/audio-analysis/3IR9wKWxI0TK1DLXvZq8uQ,174671,5
279,Girls Want Girls (with Lil Baby),Validé,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4
280,Gasolina (feat. Ninho),Validé,0.631,0.583,9,-6.402,0,0.0455,0.843,0.0,0.0744,0.618,84.87,audio_features,6CyIkPh5mRkJg7T5xXynQ8,spotify:track:6CyIkPh5mRkJg7T5xXynQ8,https://api.spotify.com/v1/tracks/6CyIkPh5mRkJg7T5xXynQ8,https://api.spotify.com/v1/audio-analysis/6CyIkPh5mRkJg7T5xXynQ8,153720,4
281,Best life,Validé,0.919,0.779,7,-4.739,0,0.147,0.258,0.0,0.0991,0.941,138.038,audio_features,2kUKeN9ZpYHqfBjB8Gphb2,spotify:track:2kUKeN9ZpYHqfBjB8Gphb2,https://api.spotify.com/v1/tracks/2kUKeN9ZpYHqfBjB8Gphb2,https://api.spotify.com/v1/audio-analysis/2kUKeN9ZpYHqfBjB8Gphb2,189400,4
282,Dans le Réseau,Validé,0.868,0.662,6,-5.244,0,0.0532,0.58,0.0,0.11,0.683,126.002,audio_features,6D5R8LKkeTmQveLoUKrK0D,spotify:track:6D5R8LKkeTmQveLoUKrK0D,https://api.spotify.com/v1/tracks/6D5R8LKkeTmQveLoUKrK0D,https://api.spotify.com/v1/audio-analysis/6D5R8LKkeTmQveLoUKrK0D,144416,4
283,Woman,Validé,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
284,"Pic et pic, alcool et drame",Validé,0.898,0.738,7,-3.521,0,0.0509,0.397,0.0,0.0786,0.604,128.048,audio_features,14M6BbiHt2w9KHVvoIUIUF,spotify:track:14M6BbiHt2w9KHVvoIUIUF,https://api.spotify.com/v1/tracks/14M6BbiHt2w9KHVvoIUIUF,https://api.spotify.com/v1/audio-analysis/14M6BbiHt2w9KHVvoIUIUF,196733,4
285,Pololo,Validé,0.773,0.776,1,-8.692,0,0.0622,0.316,7.15e-05,0.0571,0.895,106.022,audio_features,2gmTz7pHMqAk6fpOc88qxA,spotify:track:2gmTz7pHMqAk6fpOc88qxA,https://api.spotify.com/v1/tracks/2gmTz7pHMqAk6fpOc88qxA,https://api.spotify.com/v1/audio-analysis/2gmTz7pHMqAk6fpOc88qxA,195019,4
286,Ça canarde,Validé,0.757,0.743,6,-5.983,0,0.281,0.167,0.0,0.266,0.605,150.119,audio_features,7r9KkTYiFYMuNcGR4aySxh,spotify:track:7r9KkTYiFYMuNcGR4aySxh,https://api.spotify.com/v1/tracks/7r9KkTYiFYMuNcGR4aySxh,https://api.spotify.com/v1/audio-analysis/7r9KkTYiFYMuNcGR4aySxh,198053,4
287,REPEAT IT (with Gunna),Validé,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,audio_features,21AJQhGZpujjZQXByZAXpr,spotify:track:21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/tracks/21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/audio-analysis/21AJQhGZpujjZQXByZAXpr,190345,3
288,Manège,Validé,0.889,0.635,1,-4.546,1,0.178,0.232,6.03e-06,0.259,0.679,125.017,audio_features,0JyX9jNf4mUdp1eNUVAqyR,spotify:track:0JyX9jNf4mUdp1eNUVAqyR,https://api.spotify.com/v1/tracks/0JyX9jNf4mUdp1eNUVAqyR,https://api.spotify.com/v1/audio-analysis/0JyX9jNf4mUdp1eNUVAqyR,149870,4
289,Fixette,Validé,0.866,0.694,1,-5.222,0,0.363,0.168,0.0,0.0585,0.649,145.041,audio_features,5sLfmuQHJtPjSORQF2sbrJ,spotify:track:5sLfmuQHJtPjSORQF2sbrJ,https://api.spotify.com/v1/tracks/5sLfmuQHJtPjSORQF2sbrJ,https://api.spotify.com/v1/audio-analysis/5sLfmuQHJtPjSORQF2sbrJ,213594,4
290,Afro Trap Part. 11 (King Kong),Validé,0.92,0.864,7,-3.783,1,0.287,0.0616,0.0,0.0944,0.666,123.986,audio_features,62nJqZs3Qs7DGUto35dVUv,spotify:track:62nJqZs3Qs7DGUto35dVUv,https://api.spotify.com/v1/tracks/62nJqZs3Qs7DGUto35dVUv,https://api.spotify.com/v1/audio-analysis/62nJqZs3Qs7DGUto35dVUv,154253,4
291,MONEY,Validé,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,audio_features,7hU3IHwjX150XLoTVmjD0q,spotify:track:7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/tracks/7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/audio-analysis/7hU3IHwjX150XLoTVmjD0q,168228,4
292,ONGBAK 2,Validé,0.87,0.415,10,-10.225,0,0.307,0.105,1.36e-05,0.349,0.439,132.043,audio_features,1VOn2rRxe7JBweoK4SINHe,spotify:track:1VOn2rRxe7JBweoK4SINHe,https://api.spotify.com/v1/tracks/1VOn2rRxe7JBweoK4SINHe,https://api.spotify.com/v1/audio-analysis/1VOn2rRxe7JBweoK4SINHe,151029,4
293,Mapessa (feat. Tiakola),Validé,0.62,0.558,5,-9.689,0,0.203,0.389,0.0,0.192,0.492,74.934,audio_features,4QAv7uyOwIgqOVgzczomOo,spotify:track:4QAv7uyOwIgqOVgzczomOo,https://api.spotify.com/v1/tracks/4QAv7uyOwIgqOVgzczomOo,https://api.spotify.com/v1/audio-analysis/4QAv7uyOwIgqOVgzczomOo,168514,4
294,Elle veut,Validé,0.669,0.537,4,-8.833,0,0.0885,0.385,0.0,0.175,0.343,134.919,audio_features,6YC6zgdJog4gw0y2IyfRmR,spotify:track:6YC6zgdJog4gw0y2IyfRmR,https://api.spotify.com/v1/tracks/6YC6zgdJog4gw0y2IyfRmR,https://api.spotify.com/v1/audio-analysis/6YC6zgdJog4gw0y2IyfRmR,186667,4
295,Motley Crew,Validé,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,40uMIn2zJLAQhNXghRjBed,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4
296,Papel,Validé,0.798,0.768,2,-7.631,0,0.0994,0.473,0.000597,0.065,0.697,129.932,audio_features,13tc5dzElXbImNjDzz4E2B,spotify:track:13tc5dzElXbImNjDzz4E2B,https://api.spotify.com/v1/tracks/13tc5dzElXbImNjDzz4E2B,https://api.spotify.com/v1/audio-analysis/13tc5dzElXbImNjDzz4E2B,212796,4
297,La danse des bandits,Validé,0.83,0.676,0,-5.275,0,0.0681,0.185,1.28e-05,0.105,0.576,135.023,audio_features,3bGGvbwbhq9kIMhHaXBdYL,spotify:track:3bGGvbwbhq9kIMhHaXBdYL,https://api.spotify.com/v1/tracks/3bGGvbwbhq9kIMhHaXBdYL,https://api.spotify.com/v1/audio-analysis/3bGGvbwbhq9kIMhHaXBdYL,174053,4
298,Mon poto - Extrait de la BO de « En Passant Pécho »,Validé,0.743,0.622,4,-5.332,0,0.136,0.904,1.66e-05,0.143,0.317,140.054,audio_features,1SelxYHPb04GjUy0oYV1Jw,spotify:track:1SelxYHPb04GjUy0oYV1Jw,https://api.spotify.com/v1/tracks/1SelxYHPb04GjUy0oYV1Jw,https://api.spotify.com/v1/audio-analysis/1SelxYHPb04GjUy0oYV1Jw,183133,4
299,Flocky Flocky (feat. Travis Scott),Validé,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,audio_features,25r6MZ4Gtd76l43qnZI1DG,spotify:track:25r6MZ4Gtd76l43qnZI1DG,https://api.spotify.com/v1/tracks/25r6MZ4Gtd76l43qnZI1DG,https://api.spotify.com/v1/audio-analysis/25r6MZ4Gtd76l43qnZI1DG,183514,4
300,HAINE&SEX,Validé,0.774,0.583,0,-8.649,1,0.169,0.422,1.55e-05,0.145,0.323,148.018,audio_features,6Vcxzw4ifKqYxVrp3ckpVF,spotify:track:6Vcxzw4ifKqYxVrp3ckpVF,https://api.spotify.com/v1/tracks/6Vcxzw4ifKqYxVrp3ckpVF,https://api.spotify.com/v1/audio-analysis/6Vcxzw4ifKqYxVrp3ckpVF,201427,4
301,La Seleçao,Validé,0.825,0.878,9,-5.485,0,0.186,0.128,8.94e-05,0.0963,0.847,126.994,audio_features,2vd2HEhrkafOi2uveHjzzh,spotify:track:2vd2HEhrkafOi2uveHjzzh,https://api.spotify.com/v1/tracks/2vd2HEhrkafOi2uveHjzzh,https://api.spotify.com/v1/audio-analysis/2vd2HEhrkafOi2uveHjzzh,197520,4
302,THATS WHAT I WANT,Validé,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,audio_features,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,143901,4
303,Tiki Taka,Validé,0.828,0.68,0,-5.726,0,0.0383,0.149,4.97e-06,0.118,0.587,140.023,audio_features,5csxKPX4HuN8UDEdHUxcqz,spotify:track:5csxKPX4HuN8UDEdHUxcqz,https://api.spotify.com/v1/tracks/5csxKPX4HuN8UDEdHUxcqz,https://api.spotify.com/v1/audio-analysis/5csxKPX4HuN8UDEdHUxcqz,193981,4
304,Mode Akimbo (feat. Jul),Validé,0.875,0.848,11,-5.859,0,0.158,0.0717,0.000613,0.0828,0.577,122.983,audio_features,7qezIDRM0E3WTW1lWxItug,spotify:track:7qezIDRM0E3WTW1lWxItug,https://api.spotify.com/v1/tracks/7qezIDRM0E3WTW1lWxItug,https://api.spotify.com/v1/audio-analysis/7qezIDRM0E3WTW1lWxItug,217107,4
305,Obsessed With You,Validé,0.769,0.809,3,-4.529,1,0.0554,0.377,0.0,0.238,0.886,143.074,audio_features,4PYfFHKfjYz6dwAtZhBy1z,spotify:track:4PYfFHKfjYz6dwAtZhBy1z,https://api.spotify.com/v1/tracks/4PYfFHKfjYz6dwAtZhBy1z,https://api.spotify.com/v1/audio-analysis/4PYfFHKfjYz6dwAtZhBy1z,108651,4
306,De bon matin,Validé,0.774,0.801,0,-6.532,1,0.266,0.171,0.0,0.3,0.713,137.997,audio_features,3EwsJXInOSrHZqSRW2UceI,spotify:track:3EwsJXInOSrHZqSRW2UceI,https://api.spotify.com/v1/tracks/3EwsJXInOSrHZqSRW2UceI,https://api.spotify.com/v1/audio-analysis/3EwsJXInOSrHZqSRW2UceI,183783,4
307,La kiffance,Validé,0.806,0.637,6,-6.515,1,0.0881,0.232,0.0,0.071,0.674,140.053,audio_features,4CWcaGtaOyAqBDKIeZMUe0,spotify:track:4CWcaGtaOyAqBDKIeZMUe0,https://api.spotify.com/v1/tracks/4CWcaGtaOyAqBDKIeZMUe0,https://api.spotify.com/v1/audio-analysis/4CWcaGtaOyAqBDKIeZMUe0,179427,4
308,Champion,Validé,0.556,0.639,9,-6.652,0,0.0974,0.282,0.0,0.0878,0.591,99.627,audio_features,7moGDROshDKDpuQxtQ3q4m,spotify:track:7moGDROshDKDpuQxtQ3q4m,https://api.spotify.com/v1/tracks/7moGDROshDKDpuQxtQ3q4m,https://api.spotify.com/v1/audio-analysis/7moGDROshDKDpuQxtQ3q4m,190246,4
309,2055,Validé,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,audio_features,4XvcHTUfIlWfyJTRG0aqlo,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,123987,4
310,Le billet,Validé,0.97,0.877,0,-6.088,1,0.272,0.0538,0.0,0.0909,0.363,124.011,audio_features,731JjfIII1qYfeatc3zhtU,spotify:track:731JjfIII1qYfeatc3zhtU,https://api.spotify.com/v1/tracks/731JjfIII1qYfeatc3zhtU,https://api.spotify.com/v1/audio-analysis/731JjfIII1qYfeatc3zhtU,155551,4
311,Mon soleil,Validé,0.656,0.718,2,-6.482,0,0.202,0.129,0.0,0.0726,0.665,176.27,audio_features,2Dv1CPIgX29t816ZLscdB2,spotify:track:2Dv1CPIgX29t816ZLscdB2,https://api.spotify.com/v1/tracks/2Dv1CPIgX29t816ZLscdB2,https://api.spotify.com/v1/audio-analysis/2Dv1CPIgX29t816ZLscdB2,190758,4
312,Fuego,Validé,0.759,0.645,9,-8.102,0,0.117,0.489,0.0,0.0566,0.626,137.065,audio_features,1mBdiyA2OUySEprEEOKJ6g,spotify:track:1mBdiyA2OUySEprEEOKJ6g,https://api.spotify.com/v1/tracks/1mBdiyA2OUySEprEEOKJ6g,https://api.spotify.com/v1/audio-analysis/1mBdiyA2OUySEprEEOKJ6g,211181,3
313,MONTERO (Call Me By Your Name),Validé,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,06ZtJB09ab4la47q7ZcPbB,spotify:track:06ZtJB09ab4la47q7ZcPbB,https://api.spotify.com/v1/tracks/06ZtJB09ab4la47q7ZcPbB,https://api.spotify.com/v1/audio-analysis/06ZtJB09ab4la47q7ZcPbB,137876,4
314,This World Today Is A Mess,Flashback,0.668,0.696,0,-7.381,1,0.0998,0.389,0.0,0.116,0.934,133.103,audio_features,3z1YJ16Cgv4Zuw9ETkQQ9Z,spotify:track:3z1YJ16Cgv4Zuw9ETkQQ9Z,https://api.spotify.com/v1/tracks/3z1YJ16Cgv4Zuw9ETkQQ9Z,https://api.spotify.com/v1/audio-analysis/3z1YJ16Cgv4Zuw9ETkQQ9Z,171053,4
315,Your Song,Flashback,0.497,0.73,0,-8.514,0,0.0511,0.408,2.14e-06,0.0928,0.704,131.188,audio_features,5TUs6T93fNFvgQov6MlYkP,spotify:track:5TUs6T93fNFvgQov6MlYkP,https://api.spotify.com/v1/tracks/5TUs6T93fNFvgQov6MlYkP,https://api.spotify.com/v1/audio-analysis/5TUs6T93fNFvgQov6MlYkP,390987,4
316,Think,Flashback,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,6kie23fo40j9gBNWGWg5Dc,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307,4
317,"You're The First, The Last, My Everything - Single Version",Flashback,0.629,0.7,5,-7.139,1,0.0299,0.00221,0.000208,0.42,0.912,131.007,audio_features,610XWgnlPtTUXWlJ0Q3jAV,spotify:track:610XWgnlPtTUXWlJ0Q3jAV,https://api.spotify.com/v1/tracks/610XWgnlPtTUXWlJ0Q3jAV,https://api.spotify.com/v1/audio-analysis/610XWgnlPtTUXWlJ0Q3jAV,212987,4
318,Think,Flashback,0.687,0.63,6,-10.817,1,0.0389,0.251,0.0,0.221,0.926,110.051,audio_features,4yQw7FR9lcvL6RHtegbJBh,spotify:track:4yQw7FR9lcvL6RHtegbJBh,https://api.spotify.com/v1/tracks/4yQw7FR9lcvL6RHtegbJBh,https://api.spotify.com/v1/audio-analysis/4yQw7FR9lcvL6RHtegbJBh,139733,4
319,Wot,Flashback,0.829,0.724,7,-9.398,1,0.07,0.0106,0.05,0.342,0.666,101.96,audio_features,3wlLBTQWAF6DnMhraXASQ0,spotify:track:3wlLBTQWAF6DnMhraXASQ0,https://api.spotify.com/v1/tracks/3wlLBTQWAF6DnMhraXASQ0,https://api.spotify.com/v1/audio-analysis/3wlLBTQWAF6DnMhraXASQ0,198853,4
320,Killing Me Softly With His Song,Flashback,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,3gsCAGsWr6pUm1Vy7CPPob,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4
321,Ain't No Sunshine,Flashback,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
322,Sunny,Flashback,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,audio_features,3pf96IFggfQuT6Gafqx2rt,spotify:track:3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/tracks/3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/audio-analysis/3pf96IFggfQuT6Gafqx2rt,242240,4
323,Just an Illusion,Flashback,0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,audio_features,4QT3YKobBj4BI7xCYRLr9u,spotify:track:4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/tracks/4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/audio-analysis/4QT3YKobBj4BI7xCYRLr9u,387867,4
324,Ai No Corrida,Flashback,0.798,0.748,11,-12.163,0,0.036,0.0555,0.105,0.0615,0.896,122.429,audio_features,0SzAKZYTUvDLqlPgllEb3N,spotify:track:0SzAKZYTUvDLqlPgllEb3N,https://api.spotify.com/v1/tracks/0SzAKZYTUvDLqlPgllEb3N,https://api.spotify.com/v1/audio-analysis/0SzAKZYTUvDLqlPgllEb3N,386360,4
325,Saddle Up,Flashback,0.931,0.532,9,-12.321,0,0.0364,0.0389,0.00251,0.041,0.901,110.908,audio_features,2lhs6cxLdBCzFPbNQr6Qmj,spotify:track:2lhs6cxLdBCzFPbNQr6Qmj,https://api.spotify.com/v1/tracks/2lhs6cxLdBCzFPbNQr6Qmj,https://api.spotify.com/v1/audio-analysis/2lhs6cxLdBCzFPbNQr6Qmj,346907,4
326,Fantasy - Single Version,Flashback,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,audio_features,0Eq4BMgsdV6DkLSJfX8eBt,spotify:track:0Eq4BMgsdV6DkLSJfX8eBt,https://api.spotify.com/v1/tracks/0Eq4BMgsdV6DkLSJfX8eBt,https://api.spotify.com/v1/audio-analysis/0Eq4BMgsdV6DkLSJfX8eBt,226213,4
327,Daddy Cool,Flashback,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,audio_features,3WMbD1OyfKuwWDWMNbPQ4g,spotify:track:3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/tracks/3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/audio-analysis/3WMbD1OyfKuwWDWMNbPQ4g,208600,4
328,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Flashback,0.733,0.795,1,-7.224,0,0.0249,0.0266,0.000948,0.083,0.892,109.122,audio_features,5KgbyD2lQQlIupAaPjgiXg,spotify:track:5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/tracks/5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/audio-analysis/5KgbyD2lQQlIupAaPjgiXg,212253,4
329,Music and Lights,Flashback,0.775,0.509,4,-11.356,0,0.0391,0.55,0.0252,0.0768,0.708,99.972,audio_features,3kEA66ZM9mCxwhynOxgsLh,spotify:track:3kEA66ZM9mCxwhynOxgsLh,https://api.spotify.com/v1/tracks/3kEA66ZM9mCxwhynOxgsLh,https://api.spotify.com/v1/audio-analysis/3kEA66ZM9mCxwhynOxgsLh,322933,4
330,Let 'Em In,Flashback,0.673,0.823,0,-7.392,0,0.0805,0.245,3.8e-05,0.121,0.717,99.909,audio_features,7EIETgqBk63OdvVyIFDNKx,spotify:track:7EIETgqBk63OdvVyIFDNKx,https://api.spotify.com/v1/tracks/7EIETgqBk63OdvVyIFDNKx,https://api.spotify.com/v1/audio-analysis/7EIETgqBk63OdvVyIFDNKx,303080,4
331,Ma quale idea,Flashback,0.868,0.788,1,-4.321,1,0.0547,0.0334,2.6e-05,0.0801,0.961,114.674,audio_features,50f0mt35cIwwu3Krk7nS7b,spotify:track:50f0mt35cIwwu3Krk7nS7b,https://api.spotify.com/v1/tracks/50f0mt35cIwwu3Krk7nS7b,https://api.spotify.com/v1/audio-analysis/50f0mt35cIwwu3Krk7nS7b,262457,4
332,You Can Do It,Flashback,0.936,0.497,8,-9.486,0,0.0514,0.126,0.0,0.0728,0.855,116.234,audio_features,5UcQ2g3M6Hh9gR8RmhjP9N,spotify:track:5UcQ2g3M6Hh9gR8RmhjP9N,https://api.spotify.com/v1/tracks/5UcQ2g3M6Hh9gR8RmhjP9N,https://api.spotify.com/v1/audio-analysis/5UcQ2g3M6Hh9gR8RmhjP9N,210067,4
333,Hot Stuff,Flashback,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,audio_features,2zMJN9JvDlvGP4jB03l1Bz,spotify:track:2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/tracks/2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/audio-analysis/2zMJN9JvDlvGP4jB03l1Bz,314760,4
334,"Yes Sir, I Can Boogie",Flashback,0.468,0.817,2,-6.147,1,0.0978,0.0739,2.23e-06,0.0997,0.493,122.787,audio_features,1UNP66Mr3sPB3ItYt5bEUe,spotify:track:1UNP66Mr3sPB3ItYt5bEUe,https://api.spotify.com/v1/tracks/1UNP66Mr3sPB3ItYt5bEUe,https://api.spotify.com/v1/audio-analysis/1UNP66Mr3sPB3ItYt5bEUe,275200,4
335,Boogie Wonderland,Flashback,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
336,Reach Out I'll Be There - Single Version / Mono,Flashback,0.621,0.535,3,-10.053,0,0.0289,0.33,0.0,0.103,0.769,119.587,audio_features,6tYIQpc9rX2wTBtb9Rh37K,spotify:track:6tYIQpc9rX2wTBtb9Rh37K,https://api.spotify.com/v1/tracks/6tYIQpc9rX2wTBtb9Rh37K,https://api.spotify.com/v1/audio-analysis/6tYIQpc9rX2wTBtb9Rh37K,177507,4
337,Straight Ahead,Flashback,0.707,0.55,6,-13.85,1,0.0268,0.00368,0.0191,0.0739,0.909,118.883,audio_features,6GNmMC3RoZ1WiilCcukXLW,spotify:track:6GNmMC3RoZ1WiilCcukXLW,https://api.spotify.com/v1/tracks/6GNmMC3RoZ1WiilCcukXLW,https://api.spotify.com/v1/audio-analysis/6GNmMC3RoZ1WiilCcukXLW,212027,4
338,Upside Down,Flashback,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,audio_features,57Y3UccJEJqT8w8RWkUAz0,spotify:track:57Y3UccJEJqT8w8RWkUAz0,https://api.spotify.com/v1/tracks/57Y3UccJEJqT8w8RWkUAz0,https://api.spotify.com/v1/audio-analysis/57Y3UccJEJqT8w8RWkUAz0,244827,4
339,Give Me the Night - Edit,Flashback,0.867,0.79,1,-5.424,1,0.0518,0.343,0.0131,0.245,0.814,110.048,audio_features,7IQMKJNcppgahjNWVPmxkl,spotify:track:7IQMKJNcppgahjNWVPmxkl,https://api.spotify.com/v1/tracks/7IQMKJNcppgahjNWVPmxkl,https://api.spotify.com/v1/audio-analysis/7IQMKJNcppgahjNWVPmxkl,219560,4
340,Don't Leave Me This Way (feat. Teddy Pendergrass),Flashback,0.472,0.71,0,-8.852,1,0.0599,0.278,1.36e-06,0.103,0.527,120.052,audio_features,4vYauy3ABO65vTXggGYaZg,spotify:track:4vYauy3ABO65vTXggGYaZg,https://api.spotify.com/v1/tracks/4vYauy3ABO65vTXggGYaZg,https://api.spotify.com/v1/audio-analysis/4vYauy3ABO65vTXggGYaZg,363973,4
